year,site,zone,lat,lon,elev,tree,aspect,height,code,water,viability,gmin,group,density,swe,htc,dist,cover
2014,T12,Tree island,58.751702,-93.857609,8,3,L,C,T12 W3 LC,383,98,2.40E-05,5,295.23,209.406,0.596,2.143479981,2
2014,T12,Tree island,58.751702,-93.857609,8,3,L,S,T12 W3 LS,111,100,1.50E-05,3,295.23,209.406,0.596,2.143479981,2
2014,T12,Tree island,58.751702,-93.857609,8,3,W,C,T12 W3 WC,51,0,3.40E-06,1,295.23,209.406,0.596,2.143479981,2
2014,T12,Tree island,58.751702,-93.857609,8,3,W,S,T12 W3 WS,119,96,4.40E-05,3,295.23,209.406,0.596,2.143479981,2
2014,T12,Tree island,58.751702,-93.857609,8,4,L,A,T12 W4 LA,125,71,3.40E-05,3,295.23,209.406,0.596,2.143479981,2
2014,T12,Tree island,58.751702,-93.857609,8,4,L,C,T12 W4 LC,140,98,3.40E-05,4,295.23,209.406,0.596,2.143479981,2
2014,T12,Tree island,58.751702,-93.857609,8,4,L,S,T12 W4 LS,128,100,1.10E-05,3,295.23,209.406,0.596,2.143479981,2
2014,T12,Tree island,58.751702,-93.857609,8,4,W,A,T12 W4 WA,140,100,5.90E-05,4,295.23,209.406,0.596,2.143479981,2
2014,T12,Tree island,58.751702,-93.857609,8,4,W,C,T12 W4 WC,141,92,4.80E-05,4,295.23,209.406,0.596,2.143479981,2
2014,T12,Tree island,58.751702,-93.857609,8,4,W,S,T12 W4 WS,123,99,2.30E-05,3,295.23,209.406,0.596,2.143479981,2
2014,T12,Tree island,58.751702,-93.857609,8,5,L,C,T12 W5 LC,142,100,1.50E-05,4,295.23,209.406,0.596,2.143479981,2
2014,T12,Tree island,58.751702,-93.857609,8,5,L,S,T12 W5 LS,116,100,3.00E-05,3,295.23,209.406,0.596,2.143479981,2
2014,T12,Tree island,58.751702,-93.857609,8,5,W,C,T12 W5 WC,160,97,6.10E-05,4,295.23,209.406,0.596,2.143479981,2
2014,T12,Tree island,58.751702,-93.857609,8,5,W,S,T12 W5 WS,130,100,1.50E-05,3,295.23,209.406,0.596,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,1,L,A,T12 L1 LA,95,39,1.70E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,1,L,C,T12 L1 LC,113,98,2.10E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,1,L,S,T12 L1 LS,151,96,2.90E-05,4,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,1,W,A,T12 L1 WA,109,94,1.70E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,1,W,C,T12 L1 WC,113,97,2.00E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,1,W,S,T12 L1 WS,113,97,1.30E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,2,L,A,T12 L2 LA,35,83,5.60E-06,1,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,2,L,C,T12 L2 LC,101,88,4.20E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,2,L,S,T12 L2 LS,119,96,2.00E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,2,W,A,T12 L2 WA,41,92,2.20E-05,1,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,2,W,C,T12 L2 WC,67,100,4.10E-05,1,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,2,W,S,T12 L2 WS,115,96,1.40E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,3,L,A,T12 L3 LA,80,93,3.50E-05,1,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,3,L,C,T12 L3 LC,108,99,1.70E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,3,L,S,T12 L3 LS,175,100,1.30E-05,4,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,3,W,A,T12 L3 WA,74,98,3.10E-05,1,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,3,W,C,T12 L3 WC,107,96,3.10E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,3,W,S,T12 L3 WS,108,97,8.90E-06,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,4,L,C,T12 L4 LC,107,94,2.10E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,4,L,S,T12 L4 LS,140,100,1.70E-05,4,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,4,W,A,T12 L4 WA,85,79,1.60E-05,1,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,4,W,C,T12 L4 WC,126,96,5.90E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,4,W,S,T12 L4 WS,115,97,1.60E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,5,L,A,T12 L5 LA,99,75,2.40E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,5,L,C,T12 L5 LC,114,83,3.40E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,5,L,S,T12 L5 LS,136,98,1.80E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,5,W,A,T12 L5 WA,63,100,2.50E-05,1,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,5,W,C,T12 L5 WC,114,97,3.70E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,5,W,S,T12 L5 WS,120,100,1.60E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,1,L,A,T12 W1 LA,102,100,2.40E-05,1,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,1,L,C,T12 W1 LC,109,97,2.10E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,1,L,S,T12 W1 LS,105,93,3.10E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,1,W,A,T12 W1 WA,173,100,2.20E-05,4,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,1,W,C,T12 W1 WC,135,98,8.30E-06,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,1,W,S,T12 W1 WS,110,100,2.20E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,2,L,A,T12 W2 LA,168,100,5.90E-06,4,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,2,L,C,T12 W2 LC,141,93,1.80E-05,4,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,2,L,S,T12 W2 LS,102,100,3.10E-05,1,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,2,W,A,T12 W2 WA,123,96,3.90E-06,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,2,W,C,T12 W2 WC,168,100,2.60E-05,4,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,2,W,S,T12 W2 WS,112,100,1.60E-06,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,3,L,A,T12 W3 LA,75,100,7.40E-06,1,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,3,L,C,T12 W3 LC,99,100,9.20E-06,1,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,3,L,S,T12 W3 LS,132,94,2.60E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,3,W,A,T12 W3 WA,60,97,2.60E-05,1,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,3,W,C,T12 W3 WC,111,100,5.70E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,3,W,S,T12 W3 WS,182,100,9.40E-06,4,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,4,L,A,T12 W4 LA,446,96,2.60E-06,5,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,4,L,S,T12 W4 LS,161,100,2.20E-05,4,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,4,W,A,T12 W4 WA,13,100,1.10E-05,1,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,4,W,C,T12 W4 WC,170,100,3.30E-05,4,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,4,W,S,T12 W4 WS,108,100,1.00E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,5,L,A,T12 W5 LA,113,91,5.10E-06,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,5,L,C,T12 W5 LC,111,94,2.50E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,5,L,S,T12 W5 LS,110,100,1.30E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,5,W,A,T12 W5 WA,114,100,1.20E-05,3,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,5,W,C,T12 W5 WC,95,95,2.90E-05,1,292.817,133.096,1.117,2.143479981,2
2013,T12 ,Tree island,58.751702,-93.857609,8,5,W,S,T12 W5 WS,152,100,1.30E-05,4,292.817,133.096,1.117,2.143479981,2
2014,T13,Tree island,58.750222,-93.856742,8,1,L,A,T13 L1 LA,126,100,4.90E-05,3,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,1,L,C,T13 L1 LC,137,100,1.30E-05,4,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,1,L,S,T13 L1 LS,113,99,1.80E-05,3,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,1,W,A,T13 L1 WA,101,100,4.70E-05,1,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,1,W,C,T13 L1 WC,129,98,3.50E-05,3,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,2,L,A,T13 L2 LA,157,89,3.60E-05,4,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,2,L,C,T13 L2 LC,176,100,6.00E-05,4,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,2,L,S,T13 L2 LS,134,99,3.50E-05,3,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,2,W,A,T13 L2 WA,135,100,4.20E-05,3,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,2,W,C,T13 L2 WC,122,100,5.50E-05,3,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,2,W,S,T13 L2 WS,104,96,3.10E-05,1,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,3,L,A,T13 L3 LA,110,100,4.70E-05,3,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,3,L,C,T13 L3 LC,139,99,3.90E-05,4,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,3,L,S,T13 L3 LS,76,95,3.30E-05,1,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,3,W,C,T13 L3 WC,128,100,6.40E-05,3,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,3,W,S,T13 L3 WS,100,87,4.00E-05,3,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,1,L,A,T13 W1 LA,99,100,5.10E-05,1,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,1,L,C,T13 W1 LC,107,96,2.10E-05,3,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,1,L,S,T13 W1 LS,100,100,3.00E-05,1,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,1,W,A,T13 W1 WA,228,100,7.00E-05,4,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,1,W,C,T13 W1 WC,102,100,5.90E-05,1,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,1,W,S,T13 W1 WS,100,95,8.30E-06,1,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,1,W,S,T13 W1 WS,103,100,4.60E-05,1,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,2,L,A,T13 W2 LA,109,100,3.30E-05,3,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,2,L,C,T13 W2 LC,102,95,2.60E-05,1,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,2,L,S,T13 W2 LS,101,100,9.90E-06,1,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,2,W,S,T13 W2 WS,101,94,8.60E-06,1,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,3,L,A,T13 W3 LA,102,93,2.60E-05,1,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,3,L,C,T13 W3 LC,105,100,5.80E-05,1,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,3,L,S,T13 W3 LS,103,98,4.10E-05,1,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,3,W,A,T13 W3 WA,120,100,5.90E-05,3,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,3,W,C,T13 W3 WC,152,98,7.60E-05,4,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,4,L,A,T13 W4 LA,107,100,4.80E-05,3,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,4,L,C,T13 W4 LC,126,100,3.60E-05,3,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,4,L,S,T13 W4 LS,100,100,4.80E-05,1,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,4,W,C,T13 W4 WC,132,98,4.70E-05,3,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,4,W,S,T13 W4 WS,107,94,1.90E-05,3,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,5,L,A,T13 W5 LA,99,96,4.90E-05,1,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,5,L,S,T13 W5 LS,108,100,6.60E-06,3,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,5,W,A,T13 W5 WA,105,98,1.80E-05,3,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,5,W,C,T13 W5 WC,151,80,9.60E-06,4,300.07,226.022,0.572,2.329399902,2
2014,T13,Tree island,58.750222,-93.856742,8,5,W,S,T13 W5 WS,100,96,8.60E-05,1,300.07,226.022,0.572,2.329399902,2
2013,T14 ,Tree island,58.730086,-93.783983,18,1,L,A,T14 L1 LA,125,98,1.90E-05,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,1,L,C,T14 L1 LC,103,98,3.40E-06,1,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,1,L,S,T14 L1 LS,108,98,9.00E-06,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,1,W,A,T14 L1 WA,122,100,1.20E-06,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,1,W,C,T14 L1 WC,125,97,2.70E-06,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,1,W,S,T14 L1 WS,116,98,4.90E-06,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,2,L,A,T14 L2 LA,129,100,4.60E-06,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,2,L,C,T14 L2 LC,20,100,4.00E-06,1,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,2,L,S,T14 L2 LS,120,99,1.50E-06,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,2,W,A,T14 L2 WA,123,97,4.50E-06,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,2,W,C,T14 L2 WC,63,97,2.10E-05,1,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,2,W,S,T14 L2 WS,100,100,1.60E-05,1,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,3,L,A,T14 L3 LA,132,100,1.50E-05,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,3,L,C,T14 L3 LC,116,97,1.20E-05,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,3,L,S,T14 L3 LS,101,100,2.40E-05,1,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,3,W,A,T14 L3 WA,110,100,7.20E-06,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,3,W,C,T14 L3 WC,454,98,2.30E-06,5,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,3,W,S,T14 L3 WS,111,100,1.80E-05,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,4,L,A,T14 L4 LA,123,100,4.60E-06,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,4,L,C,T14 L4 LC,117,100,1.60E-05,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,4,L,S,T14 L4 LS,134,100,1.50E-06,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,4,W,A,T14 L4 WA,127,91,2.80E-06,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,4,W,C,T14 L4 WC,131,100,5.10E-06,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,4,W,S,T14 L4 WS,45,100,3.60E-05,1,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,5,L,A,T14 L5 LA,104,100,1.20E-05,1,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,5,L,C,T14 L5 LC,372,100,1.50E-05,5,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,5,L,S,T14 L5 LS,100,96,5.60E-06,1,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,5,W,A,T14 L5 WA,122,100,8.80E-07,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,5,W,C,T14 L5 WC,227,96,1.30E-05,4,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,5,W,S,T14 L5 WS,95,100,1.10E-06,1,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,1,L,A,T14 W1 LA,385,100,1.00E-05,5,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,1,L,C,T14 W1 LC,114,100,1.30E-05,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,1,L,S,T14 W1 LS,108,100,5.00E-06,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,1,W,A,T14 W1 WA,113,97,5.30E-06,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,1,W,C,T14 W1 WC,111,100,1.20E-05,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,1,W,S,T14 W1 WS,102,97,9.10E-06,1,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,2,L,A,T14 W2 LA,106,97,4.60E-06,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,2,L,C,T14 W2 LC,103,100,7.70E-06,1,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,2,L,S,T14 W2 LS,25,100,2.70E-06,1,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,2,W,A,T14 W2 WA,106,100,1.10E-05,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,2,W,C,T14 W2 WC,116,100,6.70E-06,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,2,W,S,T14 W2 WS,97,96,7.60E-06,1,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,3,L,A,T14 W3 LA,106,93,7.90E-06,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,3,L,C,T14 W3 LC,122,98,8.50E-06,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,3,L,S,T14 W3 LS,115,100,5.80E-06,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,3,W,A,T14 W3 WA,103,100,3.70E-06,1,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,3,W,C,T14 W3 WC,116,100,4.00E-06,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,3,W,S,T14 W3 WS,73,71,3.80E-06,1,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,4,L,A,T14 W4 LA,113,96,1.30E-05,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,4,L,C,T14 W4 LC,113,100,1.90E-05,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,4,L,S,T14 W4 LS,102,100,5.20E-06,1,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,4,W,A,T14 W4 WA,73,75,1.10E-05,1,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,4,W,C,T14 W4 WC,115,100,2.80E-05,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,4,W,S,T14 W4 WS,49,57,5.80E-06,1,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,5,L,A,T14 W5 LA,149,97,1.10E-05,4,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,5,L,C,T14 W5 LC,116,100,1.00E-05,3,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,5,W,A,T14 W5 WA,139,96,1.00E-05,4,224.63,89.843,0.618,5.899330078,2
2013,T14 ,Tree island,58.730086,-93.783983,18,5,W,C,T14 W5 WC,35,0,1.90E-06,1,224.63,89.843,0.618,5.899330078,2
2013,TIS,Tree island,58.746683,-93.828559,11,1,L,A,TIS L1 LA,115,9,1.00E-05,2,329.488,937.317,0.221,3.111909912,2
2013,TIS,Tree island,58.746683,-93.828559,11,1,L,C,TIS L1 LC,122,70,1.50E-05,3,329.488,937.317,0.221,3.111909912,2
2013,TIS,Tree island,58.746683,-93.828559,11,1,L,S,TIS L1 LS,121,10,5.70E-05,2,329.488,937.317,0.221,3.111909912,2
2013,TIS,Tree island,58.746683,-93.828559,11,1,W,A,TIS L1 WA,121,14,9.40E-05,2,329.488,937.317,0.221,3.111909912,2
2013,TIS,Tree island,58.746683,-93.828559,11,1,W,C,TIS L1 WC,123,88,6.00E-07,3,329.488,937.317,0.221,3.111909912,2
2013,TIS,Tree island,58.746683,-93.828559,11,1,W,S,TIS L1 WS,107,59,5.00E-05,3,329.488,937.317,0.221,3.111909912,2
2013,TIS,Tree island,58.746683,-93.828559,11,2,L,A,TIS L2 LA,103,82,2.20E-05,3,329.488,937.317,0.221,3.111909912,2
2013,TIS,Tree island,58.746683,-93.828559,11,2,L,C,TIS L2 LC,96,94,2.00E-05,1,329.488,937.317,0.221,3.111909912,2
2013,TIS,Tree island,58.746683,-93.828559,11,2,L,S,TIS L2 LS,102,90,8.30E-06,3,329.488,937.317,0.221,3.111909912,2
2013,TIS,Tree island,58.746683,-93.828559,11,2,W,A,TIS L2 WA,120,89,3.40E-05,3,329.488,937.317,0.221,3.111909912,2
2013,TIS,Tree island,58.746683,-93.828559,11,2,W,C,TIS L2 WC,107,97,1.10E-05,3,329.488,937.317,0.221,3.111909912,2
2013,TIS,Tree island,58.746683,-93.828559,11,2,W,S,TIS L2 WS,92,63,1.50E-05,3,329.488,937.317,0.221,3.111909912,2
2013,TIS,Tree island,58.746683,-93.828559,11,3,L,A,TIS L3 LA,100,83,1.70E-05,3,329.488,937.317,0.221,3.111909912,2
2013,TIS,Tree island,58.746683,-93.828559,11,3,L,C,TIS L3 LC,91,75,1.30E-05,3,329.488,937.317,0.221,3.111909912,2
2013,TIS,Tree island,58.746683,-93.828559,11,3,L,S,TIS L3 LS,104,59,8.30E-05,3,329.488,937.317,0.221,3.111909912,2
2013,TIS,Tree island,58.746683,-93.828559,11,3,W,C,TIS L3 WC,142,96,3.10E-07,4,329.488,937.317,0.221,3.111909912,2
2013,TIS,Tree island,58.746683,-93.828559,11,3,W,S,TIS L3 WS,75,0,1.50E-05,2,329.488,937.317,0.221,3.111909912,2
2013,TIS,Tree island,58.746683,-93.828559,11,4,L,A,TIS L4 LA,110,61,3.40E-05,3,329.488,937.317,0.221,3.111909912,2
